cow_id,animal_name,sire,parity,lactation_length_d,peak_day,peak_milk_kg,dry_period_d,milk_yield_kg
804768,Taylo,Jenny S.TrumpET,3,289.0,80.0,43.3,57.0,8597.6
804702,Welli,Coyne PlanetET,3,291.0,71.0,39.7,53.0,7589.5
804194,Moth592,Holstein Bull,3,295.0,108.0,54.0,53.0,10187.9
803580,Ophie,K.S Layne ET,3,279.0,95.0,38.4,85.0,5902.8
804697,OREO,Jenny S.TrumpET,3,293.0,90.0,38.6,59.0,8699.4
804706,Sakuy 1,Jenny S.TrumpET,3,295.0,107.0,40.8,61.0,8893.4
803636,Kerry,K.S Layne ET,3,389.0,74.0,42.2,96.0,9676.5
803302,Alana,Gold Wyn Cadet,3,450.0,61.0,41.3,57.0,12528.8
805010,Zakia,Coyne PlanetET,3,281.0,41.0,40.1,67.0,8369.3
803780,Star,L.S Titanic,3,437.0,55.0,41.1,72.0,10240.1
804950,Janet,Coyne PlanetET,3,284.0,57.0,36.2,55.0,7020.1
804770,Olivia,Coyne PlanetET,3,306.0,76.0,44.0,79.0,8912.7
802660,Azuma,DE-SU Fork -ET,3,292.0,58.0,39.5,113.0,8233.0
804489,FREDOM,K-M.EpicSave-ET,3,376.0,41.0,43.4,50.0,9573.8
803611,Verda,L.Jet Bowser XA,3,291.0,96.0,44.9,54.0,8438.9
803351,Olivia,Jenny S.TrumpXA,3,349.0,115.0,53.7,56.0,10657.1
804463,Nila,F.Shamrock,3,376.0,60.0,47.0,53.0,12673.8
803861,Haley,L.S Titanic,3,289.0,26.0,34.5,51.0,6582.8
803064,Tipa,Bull Mix,3,298.0,58.0,44.9,58.0,9755.9
802856,Iden,SuperSonic XA,3,314.0,68.0,43.4,72.0,8390.9
804244,Reyko,Krunch - ET,3,385.0,42.0,45.2,45.0,9493.8
804667,Citos,L.Jet Bowser XA,3,277.0,103.0,51.2,87.0,9309.8
803705,Loka 1,Bull Mix,3,292.0,44.0,39.8,49.0,7508.0
803866,Tatu,M.Z.Merlin ET,3,293.0,41.0,47.4,47.0,8887.2
803843,INFLA,M.Z.Merlin.-XA,3,294.0,23.0,57.3,47.0,8631.4
802790,HIBA,Bull Mix,3,308.0,51.0,46.0,96.0,9392.0
804800,Kerona,Coyne PlanetET,3,427.0,70.0,32.8,80.0,9658.2
3322,,LEVI,3,362.0,35.0,41.7,106.0,10085.9
805235,DOBE-320,Jenny S.TrumpET,3,388.0,75.0,54.7,62.0,15392.8
804399,Capri,L.Jet Bowser-ET,3,286.0,63.0,44.3,47.0,8171.9
804290,MEGGI,M.Z.Merlin.-XA,3,295.0,41.0,45.7,52.0,9564.7
803478,Justin,Klr. SuperMario,3,359.0,51.0,39.5,54.0,9387.2
803764,Corwin,O.S.Elmer-XA,3,295.0,38.0,46.0,40.0,8187.2
803040,Jok,S. Micah XA,3,324.0,51.0,43.8,81.0,9045.4
803496,Ersa,Klr. SuperMario,3,396.0,65.0,44.0,63.0,10669.5
805126,DISU,Jenny S.TrumpXA,3,284.0,95.0,46.0,52.0,10273.7
803118,Joey,LE-SHO Contact,3,313.0,57.0,43.6,91.0,8854.7
804937,Anima,Jenny S.TrumpET,3,327.0,94.0,29.6,64.0,6840.0
805173,Wisco,Coyne PlanetET,3,275.0,53.0,46.2,71.0,9350.0
803459,Elona,L.S Titanic,3,291.0,49.0,37.4,49.0,8200.0
802367,Aline,Bull Earl,3,346.0,84.0,47.3,53.0,10588.0
805047,Neptu,L.Jet Bowser-ET,3,389.0,103.0,37.4,69.0,9868.0
803854,Arumi,M.Z.Merlin ET,3,290.0,104.0,45.6,53.0,8732.6
804305,Jiaya,C. Dv. Creeton,3,292.0,29.0,42.0,53.0,8171.3
803802,Adelio,K. Big Time,3,316.0,39.0,42.2,52.0,6782.9
805081,Pore,MR MUDD -  XA,3,287.0,37.0,40.0,56.0,8348.2
802073,DAN-DAN,Macguinees-XA,3,295.0,35.0,41.5,55.0,6351.0
804668,Bobo,Coyne PlanetET,3,307.0,40.0,42.7,53.0,6188.8
802285,Wonro,Macguinees-XA,3,332.0,46.0,38.3,70.0,8083.0
803644,Yuana,K.S Layne ET,3,270.0,95.0,45.5,95.0,7262.1
804055,ROSA,K. Big Time,3,288.0,76.0,46.2,48.0,6824.0
803509,Alima,M.Z.Merlin ET,3,313.0,91.0,41.6,57.0,8323.1
803309,Ainoa,Bull Mix,3,336.0,61.0,43.6,48.0,9115.5
802098,HAYNA,DE-SU Fork -ET,3,343.0,70.0,41.5,89.0,8129.0
803316,Berget,Jenny S.TrumpXA,3,302.0,54.0,43.7,66.0,8030.8
805064,Geno252,Jenny S.TrumpET,3,283.0,96.0,46.7,64.0,10041.6
804802,Don'a,L.Jet Bowser XA,3,291.0,59.0,43.8,49.0,8835.9
803408,Carson,Bull Mix,3,375.0,70.0,40.6,60.0,8993.9
804975,Pipin,AK 47,3,283.0,109.0,44.1,57.0,8886.0
804506,Britny,C. Dv. Creeton,3,290.0,35.0,33.0,86.0,6483.1
804601,Amy,C. Dv. Creeton,3,351.0,63.0,33.9,39.0,6957.7
805297,REREN,AK 47,3,391.0,36.0,46.6,51.0,12419.1
804730,MOMO,Coyne PlanetET,3,228.0,56.0,38.2,117.0,5405.8
803052,Eksa,Bull Mix,3,283.0,45.0,38.0,62.0,7496.9
803643,RORO,Bull Mix,3,296.0,45.0,47.8,81.0,6721.9
804036,Just013,Brasilia,3,319.0,55.0,44.6,47.0,9481.2
805046,Wind-367,AK 47,3,398.0,51.0,48.8,52.0,11467.4
803380,Escud,S. Micah XA,3,293.0,33.0,46.0,53.0,9097.6
805017,Artis,Coyne PlanetET,3,298.0,102.0,35.9,80.0,7478.7
805174,TABIA,Coyne PlanetET,3,324.0,37.0,48.5,66.0,8434.4
805202,Purri,Coyne PlanetET,3,325.0,88.0,43.9,51.0,10305.3
804742,Alana,Coyne PlanetET,3,336.0,59.0,45.1,61.0,8517.4
804788,Boss-567,Jenny S.TrumpET,3,293.0,63.0,36.8,50.0,8129.5
803884,Char,M.Z.Merlin.-XA,3,411.0,65.0,56.1,52.0,14503.1
805095,Canita,Coyne PlanetET,3,288.0,65.0,47.1,55.0,9229.0
804883,Frida,L.Jet Bowser XA,3,286.0,70.0,46.8,55.0,9388.5
803051,Kaniva,Bull Mix,3,293.0,42.0,43.2,49.0,9487.9
805152,Taurus,AK 47,3,285.0,54.0,47.3,58.0,10300.9
804260,Farm185,Holstein Bull,3,389.0,69.0,45.7,53.0,10463.4
803991,Vacu155,Brasilia,3,294.0,64.0,47.7,42.0,7304.3
803219,Aleja,DILLION,3,380.0,84.0,42.7,47.0,9356.6
802678,Capri,S. Gypsy B.,3,382.0,61.0,45.9,53.0,11558.5
804416,Azola,K-M.EpicSave-ET,3,290.0,61.0,49.2,51.0,8059.7
803170,Arumi,Bull Mix,3,319.0,55.0,41.4,78.0,8335.6
804886,Britny,Coyne PlanetET,3,284.0,86.0,38.0,54.0,8592.3
802160,Chen,Bull Mix,3,290.0,38.0,47.1,41.0,9896.0
802986,Lani,DILLION,3,292.0,78.0,43.6,45.0,8735.9
804408,Harki,K-M.EpicSave-ET,3,343.0,51.0,49.3,49.0,9041.6
804652,NIJI,L.Jet Bowser XA,3,357.0,112.0,43.5,63.0,9927.3
802080,Anima,Bull Earl,3,340.0,63.0,43.2,54.0,10890.0
804974,Albie,Jenny S.TrumpET,3,281.0,59.0,39.4,65.0,7628.1
804837,Yun-Yun,AK 47,3,283.0,101.0,43.0,54.0,9619.9
804673,Binggo,L.Jet Bowser XA,3,295.0,88.0,42.1,42.0,10034.3
804093,Vici,Longlife,3,304.0,56.0,45.9,64.0,8789.6
803627,Lucy,W.EpicIcebergET,3,386.0,49.0,56.7,47.0,11154.6
804851,Chen,Coyne PlanetET,3,423.0,86.0,49.9,58.0,11492.3
804958,Juliet,Coyne PlanetET,3,436.0,100.0,48.6,71.0,12754.0
804870,Hopi,L.Jet Bowser XA,3,283.0,106.0,48.5,54.0,10734.3
803616,Top-One,K.S Layne ET,3,299.0,98.0,50.0,74.0,8758.2
803233,JERA,Gold Wyn Cadet,3,364.0,71.0,40.3,48.0,9027.2
804943,Arumi,L.Jet Bowser-ET,3,267.0,54.0,44.7,66.0,7927.8
803344,Yoshi,K. Big Time,3,282.0,47.0,37.3,59.0,6676.0
804784,Almo 2,Jenny S.TrumpET,3,365.0,38.0,42.2,64.0,10547.3
802816,Benny,C. Starlight,3,284.0,59.0,34.1,118.0,6441.0
804874,Inis,Coyne PlanetET,3,286.0,89.0,38.4,63.0,8799.0
804034,Micah,S. Micah XA,3,312.0,55.0,43.2,90.0,7681.9
803500,Aziza,M.Z.Merlin ET,3,354.0,105.0,42.4,89.0,7885.8
804360,Audy,Jet Bowser XA,3,286.0,63.0,37.3,54.0,7509.3
802817,Zenar,Bull Mix,3,364.0,38.0,38.5,115.0,7866.2
804397,Super,C. Starlight,3,281.0,27.0,36.1,69.0,6281.9
804713,Carney,L.Jet Bowser XA,3,291.0,37.0,47.0,43.0,10058.2
802527,Tabia 1,Bull Mix,3,294.0,77.0,36.1,41.0,7476.0
804442,Kaimi,F.Shamrock,3,399.0,48.0,33.4,55.0,8564.4
803606,Beben,Bull Mix,3,288.0,39.0,44.6,58.0,8592.2
804627,MARIE,L.Jet Bowser-ET,3,293.0,69.0,35.1,52.0,7134.5
804514,Evelyn,L.Jet Bowser-ET,3,291.0,31.0,42.6,53.0,8903.6
803328,Ciripa 1,K. Big Time,3,300.0,32.0,38.3,70.0,7068.0
804741,Eiger,C. Dv. Creeton,3,296.0,30.0,46.3,81.0,9746.5
805011,Wendy,L.Jet Bowser-ET,3,284.0,65.0,46.1,62.0,9862.3
803114,Verlin,DILLION,3,289.0,30.0,40.4,48.0,7806.9
804888,Hot-098,Jenny S.TrumpET,3,286.0,79.0,42.2,55.0,8830.1
804367,Dadic,C. Starlight,3,389.0,33.0,50.9,84.0,11855.0
804071,Hobo075,Brasilia,3,292.0,37.0,48.2,51.0,7301.0
803112,Yayu,Bull Mix,3,294.0,31.0,50.6,51.0,10726.2
805067,Boss-574,AK 47,3,372.0,75.0,46.6,94.0,12127.7
803310,Tuoli,Bull Mix,3,293.0,58.0,47.9,45.0,9070.8
3002,,CASHMERE,3,373.0,46.0,45.6,128.0,11217.0
804309,Erico,Krunch - ET,3,420.0,26.0,41.8,86.0,11489.1
802168,Ophie,Jenny S.TrumpXA,3,300.0,28.0,48.8,107.0,9239.0
803149,Keron,Bull Mix,3,292.0,49.0,43.7,44.0,9054.5
803297,Artis,DILLION,3,292.0,65.0,39.1,49.0,7484.9
802538,Disu,Bull Longlife,3,293.0,64.0,45.2,50.0,9477.5
804556,Charo,C. Dv. Creeton,3,295.0,112.0,36.2,49.0,7834.2
805146,Gama,L.Jet Bowser-ET,3,311.0,87.0,54.6,50.0,13377.8
803057,Damita,Bull Mix,3,317.0,34.0,42.3,57.0,8995.6
804679,VALERIE,C. Dv. Creeton,3,324.0,37.0,43.9,63.0,9541.5
803849,Lani,W.EpicIcebergET,3,324.0,60.0,68.3,43.0,11356.7
804683,Virza,C. Dv. Creeton,3,330.0,48.0,42.8,53.0,10637.9
802964,Tari,LE-SHO Contact,3,330.0,49.0,45.5,49.0,10037.7
804960,B-yonce,C. Dv. Creeton,3,282.0,52.0,47.4,52.0,9212.0
804921,Alpe,Coyne PlanetET,3,283.0,42.0,45.4,62.0,8577.7
804576,Anima,Coyne PlanetET,3,288.0,70.0,38.3,55.0,8664.7
802199,Xenia,Bull Mix,3,340.0,71.0,37.3,82.0,8772.0
803329,Ciripa 2,K. Big Time,3,290.0,33.0,38.6,55.0,7462.5
3573,,VINDICATE,3,324.0,50.0,42.2,35.0,9662.0
804197,Dubi,C. Toyjet,3,330.0,77.0,49.9,71.0,9790.5
804115,Monde,Mac Douglas-ET,3,388.0,68.0,40.8,117.0,8785.4
805035,JAN-JAN,L.Jet Bowser-ET,3,288.0,77.0,45.0,57.0,8921.2
805144,Kimi,MR MUDD -  XA,3,288.0,59.0,51.1,91.0,9320.6
803512,Dinar,M.Z.Merlin ET,3,351.0,83.0,38.7,60.0,8235.3
803804,Jemba,W.EpicIcebergET,3,290.0,63.0,47.6,45.0,7202.4
3475,,CARBASAR,3,392.0,62.0,46.0,118.0,11800.0
803094,Sando,DILLION,3,295.0,60.0,45.0,48.0,8806.7
803737,Mam554,Holstein Bull,3,322.0,84.0,49.8,61.0,8083.0
803589,Barto,Bull Mix,3,364.0,35.0,46.7,60.0,9139.8
804722,Brina,C. Dv. Creeton,3,288.0,51.0,37.0,51.0,7475.1
804807,Sheva,L.Jet Bowser XA,3,290.0,85.0,40.1,48.0,8372.2
803462,Jules,Klr. SuperMario,3,391.0,45.0,41.3,51.0,10012.3
803054,Alham 2,DILLION,3,335.0,62.0,46.0,53.0,10183.2
804224,Dober,Longlife,3,295.0,38.0,45.2,49.0,8518.7
804269,Afelay,Longlife,3,304.0,78.0,40.9,66.0,8333.8
803197,Nila,Jenny S.TrumpXA,3,310.0,52.0,38.2,100.0,7134.0
802874,Bunga,Bull Mix,3,341.0,71.0,49.9,57.0,10350.9
802566,Wisco,C. Toyjet,3,359.0,37.0,46.1,54.0,10682.0
804429,Stavy,Longlife,3,361.0,39.0,39.7,54.0,8804.8
3499,,MAGNETISM,3,274.0,64.0,40.5,72.0,7523.0
805003,Ora073,AK 47,3,282.0,59.0,41.4,62.0,8130.2
803191,Febri,DILLION,3,289.0,37.0,42.4,47.0,8864.6
804889,KANES,L.Jet Bowser XA,3,261.0,55.0,37.9,88.0,6975.6
804794,Arga,Coyne PlanetET,3,284.0,54.0,40.2,67.0,9138.9
804248,Yiran,L.Jet Bowser-ET,3,295.0,32.0,47.5,45.0,9379.0
803945,Mam-495,Holstein Bull,3,256.0,53.0,39.0,119.0,6477.3
802216,INIS,Jenny S.TrumpXA,3,323.0,54.0,45.8,50.0,11228.0
802905,Vabi,DILLION,3,294.0,52.0,46.5,39.0,10616.2
803671,Lande,Bull Mix,3,338.0,75.0,51.6,79.0,8936.6
804604,Zenar,Coyne PlanetET,3,293.0,75.0,42.1,47.0,8588.6
803089,Alana,DILLION,3,317.0,50.0,44.4,78.0,8222.5
804584,Aria,L.Jet Bowser XA,3,366.0,77.0,47.3,73.0,12629.5
804703,IRFI,Jenny S.TrumpET,3,290.0,39.0,38.2,104.0,8100.9
803016,Bella,Bull Mix,3,335.0,31.0,47.7,89.0,10061.7
804037,Rou-139,Brasilia,3,417.0,29.0,44.7,101.0,9638.2
802185,Dasya,Shadow Boxer,3,278.0,46.0,36.9,61.0,6696.0
804774,Luna,Coyne PlanetET,3,284.0,66.0,41.3,64.0,9714.5
802792,Sebe,Bull Aril,3,289.0,37.0,45.4,53.0,9902.9
803070,Smalis,Bull Mix,3,374.0,55.0,48.1,94.0,10516.2
801931,Berta,Bull Showtime,3,323.0,86.0,32.6,128.0,6733.0
805051,Barca,Coyne PlanetET,3,341.0,49.0,53.2,54.0,11822.5
802852,Sakha,SuperSonic XA,3,345.0,29.0,39.4,52.0,8957.8
804544,Lidya,C. Toyjet,3,289.0,46.0,44.4,52.0,9066.4
804498,Lingli,K-M.EpicSave-ET,3,302.0,42.0,32.6,64.0,6504.1
802305,Wastu,Jenny S.TrumpXA,3,345.0,30.0,40.5,40.0,10446.0
804067,IRTAN,K. Big Time,3,356.0,94.0,40.2,53.0,9929.2
803124,Zal-Zal,Bull Mix,3,314.0,78.0,40.0,62.0,8036.6
803931,Koda,W.EpicIcebergET,3,332.0,18.0,38.9,87.0,7032.2
803050,Sydney,Jenny S.TrumpXA,3,361.0,41.0,47.1,95.0,10925.5
803469,Dewiq,L.S Titanic,3,290.0,55.0,40.8,55.0,6696.7
804582,Cedar,C. Dv. Creeton,3,290.0,52.0,43.6,44.0,8587.1
803067,Abira,DILLION,3,448.0,30.0,44.4,54.0,13763.8
804335,NIXIN,Longlife,3,283.0,18.0,35.4,82.0,5437.6
803428,Prety,Gold Lyn Dickey,3,375.0,25.0,39.9,57.0,8578.7
802765,Infla,Bull Mix,3,360.0,69.0,45.8,58.0,10962.3
803229,Milo,Gold Wyn Cadet,3,416.0,67.0,41.3,83.0,9919.0
803652,Karen,L.Jet Bowser XA,3,292.0,55.0,46.8,43.0,8525.0
803685,Aria,Bull Mix,3,316.0,33.0,43.2,63.0,9289.4
801844,Tevez,S. Gypsy B.,3,356.0,24.0,50.0,91.0,11030.0
804082,Zelg-128,Brasilia,3,407.0,31.0,47.6,64.0,10561.1
804931,Aline,Coyne PlanetET,3,284.0,73.0,38.9,62.0,7531.8
802776,Azuri,C. Starlight,3,312.0,59.0,39.1,45.0,7792.2
802827,Niat,Jenny S.TrumpXA,3,292.0,55.0,46.7,51.0,10163.1
804391,Azuma,L.Jet Bowser-ET,3,367.0,102.0,42.4,52.0,11518.2
805025,Arben,Coyne PlanetET,3,279.0,67.0,35.1,62.0,6649.7
804432,JERRY,L.Jet Bowser XA,3,332.0,108.0,44.8,57.0,9838.9
804530,NIKITA,K-M.EpicSave-ET,3,291.0,86.0,40.7,52.0,8849.5
804504,Kate,Bull Mix,3,291.0,62.0,51.0,49.0,11222.1
802873,Yuana,Macguinees-XA,3,292.0,36.0,47.2,49.0,9004.7
803864,Sozis,Bull Mix,3,294.0,99.0,40.3,114.0,7620.0
803617,Eet,Bull Mix,3,294.0,47.0,40.6,72.0,7409.4
804316,FEDA,Longlife,3,328.0,33.0,40.0,51.0,8467.2
804479,HIBA,L.Jet Bowser XA,3,352.0,109.0,43.3,59.0,11072.3
804719,SAKHA,L.Jet Bowser XA,3,252.0,110.0,40.6,96.0,8564.8
803888,Albie,C. Dv. Creeton,3,288.0,26.0,46.2,58.0,6606.2
804588,NAMI,Jenny S.TrumpET,3,290.0,58.0,46.3,58.0,8775.1
805044,Alta-072,AK 47,3,448.0,73.0,52.8,86.0,15591.6
801800,Anaba,Shadow Boxer,3,378.0,53.0,46.9,81.0,11110.0
803295,Reyko,K. Big Time,3,387.0,50.0,39.1,61.0,10952.7
3454,,SATCHEL,3,315.0,60.0,47.3,44.0,9923.0
804214,MEMEY,Krunch - ET,3,366.0,43.0,36.2,92.0,9429.4
803943,Ston-150,Brasilia,3,380.0,52.0,54.8,52.0,9828.8
804543,Vita,C. Dv. Creeton,3,294.0,115.0,27.3,53.0,6339.3
802401,Selena,DU-Osmond,3,294.0,69.0,47.3,53.0,9933.0
804567,Kotwi,L.Jet Bowser XA,3,290.0,102.0,44.1,57.0,9654.3
802702,Titha,Bull Mix,3,299.0,37.0,50.1,50.0,9520.0
804671,Teten,Coyne PlanetET,3,344.0,34.0,46.7,59.0,11531.5
804477,Yuki,L.Jet Bowser XA,3,395.0,103.0,43.4,61.0,12972.7
804366,Donita,Longlife,3,276.0,39.0,40.1,89.0,6941.1
804189,Bella,Krunch - ET,3,404.0,61.0,48.2,60.0,13970.6
803061,Caya,Jenny S.TrumpXA,3,289.0,60.0,37.0,121.0,6885.8
3217,,GOLDRUSH,3,291.0,72.0,39.3,52.0,7429.0
804086,TABIA,K. Big Time,3,294.0,91.0,40.7,51.0,9157.2
804437,REXIN,M.Z.Merlin.-XA,3,317.0,98.0,41.2,49.0,10112.2
802349,Runa,Bull Mix,3,452.0,72.0,58.8,64.0,14762.0
804457,Asha,L.Jet Bowser-ET,3,304.0,86.0,40.4,75.0,9867.3
804689,Santa,Coyne PlanetET,3,343.0,87.0,44.8,96.0,10677.2
3495,,MAMMOTH,3,334.0,62.0,47.4,98.0,10206.0
3171,,SALEN,3,411.0,46.0,44.4,44.0,11960.0
804403,Touch,L.Jet Bowser XA,3,386.0,78.0,36.5,47.0,9476.7
802884,Pesan,Forsano,3,281.0,63.0,38.8,61.0,6746.9
803539,Alda,L.Jet Bowser XA,3,290.0,38.0,48.1,53.0,9279.1
802263,PUTRI,S. Gypsy B.,3,271.0,54.0,49.4,91.0,8467.0
802978,Diana,DILLION,3,345.0,45.0,36.9,44.0,7910.4
3258,,NONSTOP,3,414.0,107.0,41.6,89.0,11396.0
803130,Hopi,Bull Mix,3,293.0,32.0,41.2,51.0,7802.2
801772,PUTRI,SuperSonic XA,3,297.0,46.0,44.8,47.0,8398.0
804205,Banyu,L.Jet Bowser XA,3,306.0,60.0,46.3,67.0,8463.8
805014,Escud,AK 47,3,284.0,71.0,52.9,55.0,10954.8
802189,Pikal,Jenny S.TrumpXA,3,266.0,64.0,39.2,82.0,7484.0
804850,Paola 2,AK 47,3,282.0,34.0,38.2,57.0,7628.6
803489,Lydia,K. Big Time,3,351.0,59.0,48.4,53.0,9771.5
803814,Nira,O.S.Elmer-XA,3,433.0,61.0,51.3,112.0,13496.0
804117,Dels157,Brasilia,3,348.0,72.0,48.0,54.0,9982.5
802127,RINA,Bull Mix,3,316.0,60.0,39.6,62.0,8670.0
804383,SIRENA,L.Jet Bowser XA,3,347.0,61.0,38.5,75.0,7452.8
802151,ILDA,Jenny S.TrumpXA,3,368.0,72.0,46.8,53.0,11692.0
802946,Nixin,S. Micah XA,3,349.0,86.0,44.8,64.0,11101.7
804526,Gunda,C. Toyjet,3,294.0,57.0,45.8,53.0,10403.3
803599,Benny,W.EpicIcebergET,3,278.0,31.0,36.9,66.0,6013.3
804385,SADUBI,L.Jet Bowser-ET,3,279.0,54.0,46.5,89.0,10289.5
803390,Kike,Bull Mix,3,370.0,44.0,47.7,48.0,10005.7
804368,Carme,K-M.EpicSave-ET,3,314.0,103.0,44.4,51.0,9870.3
803484,Audy,L.S Titanic,3,359.0,43.0,38.3,84.0,6884.2
804517,Anzia,Coyne PlanetET,3,387.0,58.0,43.9,52.0,11297.5
803431,Ohaio,Bull Mix,3,430.0,59.0,49.1,60.0,9663.6
803658,Beril,Bull Mix,3,296.0,70.0,45.7,112.0,8014.2
802310,Asuka,Bull Longlife,3,290.0,58.0,45.7,75.0,8828.0
801932,Beril,Bull Longlife,3,287.0,83.0,32.7,74.0,6358.0
802103,Santy,Macguinees-XA,3,259.0,59.0,41.6,117.0,7546.0
804509,HIKARI,C. Toyjet,3,298.0,59.0,39.3,52.0,7795.2
802345,TADITA,Jenny S.TrumpXA,3,320.0,49.0,47.0,68.0,9869.0
803960,Levi213,Brasilia,3,335.0,28.0,41.3,85.0,9839.8
803446,Suari,L.Jet Bowser XA,3,294.0,60.0,43.9,49.0,7894.5
803449,Taksa,Klr. SuperMario,3,318.0,81.0,50.4,48.0,7960.5
803017,Pearce,DILLION,3,293.0,106.0,43.1,59.0,8162.3
804048,Pond137,Brasilia,3,289.0,76.0,45.2,49.0,9946.9
804255,VIND-573,Holstein Bull,3,295.0,24.0,41.5,57.0,8373.1
804970,PEARCE,L.Jet Bowser XA,3,285.0,74.0,42.4,55.0,8889.8
803665,Malli,Bull Mix,3,289.0,77.0,50.4,43.0,9335.7
804396,Kaka,M.Z.Merlin.-XA,3,299.0,79.0,46.4,72.0,10593.0
803534,Riski,L.Jet Bowser XA,3,337.0,65.0,44.6,117.0,8785.5
3471,,ALLWYN,3,375.0,62.0,45.7,54.0,11673.0
804712,Gabe,Coyne PlanetET,3,413.0,60.0,44.5,58.0,12037.1
804887,Santi,AK 47,3,284.0,71.0,41.0,57.0,8531.3
804274,Cherry,L.Jet Bowser-ET,3,258.0,95.0,47.8,125.0,9007.7
804583,Falco,L.Jet Bowser XA,3,283.0,105.0,39.8,63.0,7580.5
3240,,JOE,3,374.0,36.0,47.3,58.0,11535.0
803042,Peas,Bull Mix,3,404.0,50.0,43.4,53.0,10832.7
804946,Sezhi,AK 47,3,333.0,57.0,51.0,54.0,11250.8
804797,Fudul,Coyne PlanetET,3,282.0,51.0,49.8,55.0,10032.5
3176,,TENNYSON,3,315.0,51.0,45.6,85.0,9512.0
804088,Ciciel,O.S.Elmer-XA,3,346.0,72.0,46.1,48.0,11644.0
804059,Zelg-379,Brasilia,3,318.0,32.0,43.6,56.0,9732.8
803541,Item,L.Jet Bowser XA,3,294.0,88.0,48.2,48.0,9295.6
3599,,FABULON,3,335.0,51.0,39.0,48.0,9609.0
803882,Nisa,L.S Titanic,3,332.0,36.0,40.0,55.0,8082.4
803218,Maudi,Jenny S.TrumpXA,3,349.0,28.0,42.6,79.0,8900.2
3386,,ZELGADIS,3,360.0,114.0,44.6,129.0,11387.0
802271,SHILA,C. Starlight,3,401.0,47.0,49.8,53.0,14090.0
802341,Lisho,Jenny S.TrumpXA,3,441.0,25.0,47.0,62.0,13095.0
802567,Surur,Jenny S.TrumpXA,3,445.0,50.0,45.8,47.0,14260.2
804138,Budd-249,Brasilia,3,258.0,28.0,40.0,88.0,8102.1
802781,Nasri,DILLION,3,284.0,61.0,43.7,55.0,8161.7
804740,Jenta,L.Jet Bowser XA,3,357.0,34.0,42.9,54.0,10059.3
802999,Iwata,DILLION,3,315.0,53.0,44.4,52.0,9331.7
801653,Abirah,C. Toyjet,3,422.0,119.0,53.0,53.0,12430.0
804893,Arista,L.Jet Bowser XA,3,286.0,79.0,38.6,49.0,8020.8
802118,Snow,Bull Mix,3,426.0,62.0,47.5,129.0,10244.5
804868,Neila,L.Jet Bowser-ET,3,286.0,87.0,41.7,52.0,8594.5
803666,Utami,SuperSonic XA,3,295.0,29.0,55.6,47.0,9645.9
804570,Top-One,Coyne PlanetET,3,386.0,71.0,46.6,57.0,13388.5
803076,Anesia,DILLION,3,388.0,68.0,39.8,127.0,8294.8
803355,Potjan,Bull Mix,3,422.0,70.0,40.0,59.0,9550.1
803198,Duyan,Bull Mix,3,369.0,72.0,41.1,52.0,10241.3
803711,Bell-551,Holstein Bull,3,435.0,47.0,44.0,48.0,13063.5
804087,MAGN-584,Holstein Bull,3,232.0,78.0,37.6,114.0,5459.6
804293,HUGA,L.Jet Bowser XA,3,313.0,36.0,39.8,50.0,9952.6
804595,Gery,L.Jet Bowser XA,3,344.0,81.0,50.3,52.0,11395.3
802943,Headie,Bosside Altaros,3,368.0,74.0,42.9,59.0,8590.0
802236,NESIA,Jenny S.TrumpXA,3,297.0,81.0,42.3,49.0,8902.0
802961,Gabe,Bull Mix,3,388.0,48.0,44.9,60.0,10291.9
802621,Gadi,S. Gypsy B.,3,272.0,59.0,38.4,86.0,6845.0
801637,Tifa,Bull Mix,3,300.0,46.0,46.8,48.0,9664.0
804104,PAPA,Krunch - ET,3,327.0,39.0,41.6,59.0,7758.1
804425,Bobo,C. Dv. Creeton,3,345.0,55.0,41.9,117.0,9713.0
803003,Escud,Bull Mix,3,245.0,59.0,43.0,102.0,6843.7
804557,Yuki,Coyne PlanetET,3,313.0,86.0,45.1,128.0,8726.1
803508,Inez,L.Jet Bowser XA,3,340.0,41.0,47.9,105.0,8812.9
803384,Siska,Gold Lyn Dickey,3,289.0,95.0,47.9,47.0,8793.6
803154,Aurel,Jenny S.TrumpXA,3,400.0,46.0,48.0,59.0,10671.6
802857,Kotwi,C. Starlight,3,389.0,60.0,40.5,58.0,10626.1
3434,,EVERNOOK TARGET,3,266.0,43.0,33.1,87.0,5991.0
803361,Marbel,U.M Aberlin -ET,3,299.0,51.0,43.6,121.0,7354.4
804323,PAM,Longlife,3,317.0,69.0,37.2,58.0,8584.4
804891,KANELI,C. Dv. Creeton,3,367.0,57.0,44.1,45.0,11197.0
3055,,BONAIR,3,324.0,45.0,46.9,84.0,10717.0
803564,Dan-Dan,L.Jet Bowser XA,3,292.0,117.0,47.8,51.0,8973.8
804089,Tadita,Longlife,3,438.0,47.0,49.7,70.0,12155.3
3378,,WINNER,3,441.0,84.0,45.4,112.0,11616.0
804549,Rosa,Coyne PlanetET,3,310.0,76.0,40.5,67.0,10148.4
804412,Rara,K-M.EpicSave-ET,3,351.0,63.0,44.2,107.0,10593.0
803488,Indah,K. Big Time,3,295.0,59.0,41.1,49.0,7278.7
804322,Titha,M.Z.Merlin.-XA,3,292.0,62.0,41.6,52.0,9261.4
